"station_id","observation_time","temp_c","dewpoint_c","wind_dir_degrees","wind_speed_kt","wind_gust_kt","visibility_statute_mi","altim_in_hg","sea_level_pressure_mb","wx_string","flight_category","three_hr_pressure_tendency_mb","maxT_c","minT_c","maxT24hr_c","minT24hr_c","precip_in","pcp3hr_in","pcp6hr_in","pcp24hr_in","snow_in","vert_vis_ft"
"KSEA","2019-04-19T02:53:00Z","14.4","11.1","220","9","","4.0","30.079725","1019.2","-RA","MVFR","-0.8","","","","","0.01","0.01","","","",""
"KSEA","2019-04-19T03:53:00Z","13.3","11.1","200","9","","10.0","30.088583","1019.6","","VFR","","","","","","0.08","","","","",""
"KSEA","2019-04-19T04:53:00Z","12.8","10.6","200","12","","10.0","30.088583","1019.5","","VFR","","","","","","","","","","",""
"KSEA","2019-04-19T05:53:00Z","13.3","10.6","190","8","","10.0","30.070866","1019.0","","MVFR","-0.1","16.7","12.8","","","","","0.09","","",""
"KSEA","2019-04-19T06:34:00Z","13.3","10.6","170","10","","10.0","30.070866","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-19T06:53:00Z","13.3","10.6","180","9","","10.0","30.059055","1018.5","","VFR","","","","","","","","","","",""
"KSEA","2019-04-19T07:53:00Z","13.3","11.1","160","7","","10.0","30.041338","1017.8","","MVFR","","","","16.7","11.7","","","","","",""
"KSEA","2019-04-19T08:53:00Z","13.3","11.1","190","6","","10.0","30.029528","1017.4","","MVFR","-1.6","","","","","","","","","",""
"KSEA","2019-04-19T09:46:00Z","12.8","10.6","220","7","","10.0","30.008858","","","IFR","","","","","","","","","","",""
"KSEA","2019-04-19T09:53:00Z","12.8","10.6","230","7","","10.0","30.008858","1016.9","","IFR","","","","","","","","","","",""
"KSEA","2019-04-19T10:22:00Z","12.2","10.6","220","6","","10.0","30.008858","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-19T10:53:00Z","12.2","10.0","220","8","","10.0","30.0","1016.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-19T11:53:00Z","11.7","10.0","210","10","","10.0","30.0","1016.6","","VFR","-0.9","13.3","11.7","","","","","","0.13","",""
"KSEA","2019-04-19T12:53:00Z","11.7","10.0","220","11","","5.0","30.0","1016.6","-RA BR","MVFR","","","","","","0.02","","","","",""
"KSEA","2019-04-19T13:53:00Z","11.7","10.0","200","10","","9.0","29.991142","1016.1","-RA","VFR","","","","","","0.02","","","","",""
"KSEA","2019-04-19T14:29:00Z","11.7","10.0","220","10","","10.0","29.991142","","","MVFR","","","","","","0.01","","","","",""
"KSEA","2019-04-19T14:49:00Z","12.0","11.0","230","7","","8.0","30.008858","","-RA","IFR","","","","","","0.01","","","","",""
"KSEA","2019-04-19T14:53:00Z","11.7","10.6","230","8","","8.0","30.008858","1016.8","-RA","IFR","0.3","","","","","0.01","0.05","","","",""
"KSEA","2019-04-19T15:53:00Z","12.2","10.6","170","5","","9.0","30.0","1016.4","-RA","IFR","","","","","","0.01","","","","",""
"KSEA","2019-04-19T16:53:00Z","12.8","11.1","210","6","","10.0","30.0","1016.4","","IFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T17:53:00Z","12.8","10.6","230","7","","10.0","29.991142","1016.3","","IFR","-0.5","12.8","11.7","","","","","0.06","","",""
"KSEA","2019-04-19T18:53:00Z","12.8","10.6","200","7","","10.0","30.0","1016.7","","IFR","","","","","","","","","","",""
"KSEA","2019-04-19T19:38:00Z","12.8","11.1","210","4","","10.0","30.0","","-RA","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T19:53:00Z","12.8","10.6","190","5","","9.0","29.991142","1016.3","-RA","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T20:53:00Z","12.8","10.6","210","5","","8.0","29.991142","1016.3","-RA","IFR","0.0","","","","","0.02","0.02","","","",""
"KSEA","2019-04-19T21:07:00Z","12.2","10.6","210","5","","9.0","29.991142","","-RA","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T21:13:00Z","12.8","10.6","200","5","","10.0","29.991142","","-RA","IFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T21:53:00Z","12.2","10.6","20","6","","6.0","29.991142","1016.2","-RA BR","IFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T22:27:00Z","11.7","10.0","20","8","","10.0","29.991142","","-RA","IFR","","","","","","0.01","","","","",""
"KSEA","2019-04-19T22:53:00Z","12.2","9.4","30","11","","7.0","29.97933","1015.9","-RA","IFR","","","","","","0.02","","","","",""
"KSEA","2019-04-19T23:18:00Z","12.2","10.0","40","9","","10.0","29.97933","","-RA","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-19T23:53:00Z","12.2","9.4","50","10","","9.0","29.970472","1015.6","-RA","MVFR","-0.7","13.3","11.7","","","0.005","","0.04","","",""
"KSEA","2019-04-20T00:53:00Z","11.1","8.9","50","9","","5.0","29.970472","1015.3","-RA BR","MVFR","","","","","","0.01","","","","",""
"KSEA","2019-04-20T01:53:00Z","11.1","8.9","30","6","","6.0","29.958662","1015.3","-RA BR","MVFR","","","","","","0.04","","","","",""
"KSEA","2019-04-20T02:53:00Z","11.1","8.3","50","7","","10.0","29.949802","1014.6","-RA","VFR","-0.9","","","","","0.01","0.06","","","",""
"KSEA","2019-04-20T03:53:00Z","11.7","7.8","50","5","","10.0","29.949802","1014.7","","VFR","","","","","","0.005","","","","",""
"KSEA","2019-04-20T04:53:00Z","10.6","8.9","300","3","","10.0","29.958662","1015.1","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T05:53:00Z","10.6","9.4","0","0","","7.0","29.970472","1015.3","","MVFR","0.7","12.2","10.0","","","","","0.06","","",""
"KSEA","2019-04-20T06:38:00Z","10.6","8.9","360","8","","7.0","29.97933","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-20T06:53:00Z","10.6","8.3","350","7","","6.0","29.97933","1015.7","BR","MVFR","","","","","","","","","","",""
"KSEA","2019-04-20T07:12:00Z","10.6","8.3","360","6","","6.0","29.97933","","-RA BR","VFR","","","","","","0.005","","","","",""
"KSEA","2019-04-20T07:28:00Z","10.0","8.3","10","8","","6.0","29.97933","","-RA BR","VFR","","","","","","0.005","","","","",""
"KSEA","2019-04-20T07:53:00Z","10.0","8.3","360","7","","6.0","29.97933","1015.8","-RA BR","VFR","","","","13.3","10.0","0.005","","","","",""
"KSEA","2019-04-20T08:53:00Z","10.0","8.3","340","3","","10.0","29.97933","1015.9","","VFR","0.5","","","","","0.005","0.005","","","",""
"KSEA","2019-04-20T09:53:00Z","10.0","8.3","10","3","","10.0","29.97933","1015.7","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T10:53:00Z","9.4","8.3","0","0","","10.0","29.97933","1015.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T11:53:00Z","9.4","7.2","360","7","","10.0","29.991142","1016.2","","VFR","0.3","11.1","9.4","","","","","0.005","0.16","",""
"KSEA","2019-04-20T12:53:00Z","8.9","5.6","20","9","","10.0","29.991142","1016.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T13:53:00Z","8.3","5.0","30","8","","10.0","30.008858","1016.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T14:53:00Z","9.4","5.6","30","10","","10.0","30.02067","1017.2","","VFR","0.9","","","","","","","","","",""
"KSEA","2019-04-20T15:53:00Z","10.0","5.6","10","9","","10.0","30.029528","1017.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T16:53:00Z","10.6","5.6","30","8","","10.0","30.041338","1017.9","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-20T17:53:00Z","11.7","5.6","40","6","","10.0","30.050198","1018.2","","MVFR","1.1","11.7","8.3","","","","","","","",""
"KSEA","2019-04-20T18:53:00Z","10.6","5.6","20","9","","10.0","30.070866","1018.9","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-20T19:53:00Z","12.8","6.1","40","6","","10.0","30.070866","1018.8","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-20T20:53:00Z","12.8","6.1","0","3","","10.0","30.070866","1018.8","","MVFR","0.6","","","","","","","","","",""
"KSEA","2019-04-20T21:53:00Z","13.3","6.1","0","0","","10.0","30.070866","1018.9","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-20T22:53:00Z","14.4","7.2","0","4","","10.0","30.070866","1018.7","","VFR","","","","","","","","","","",""
"KSEA","2019-04-20T23:53:00Z","15.0","6.1","0","0","","10.0","30.059055","1018.6","","VFR","-0.2","15.6","10.6","","","","","","","",""
"KSEA","2019-04-21T00:53:00Z","15.0","6.1","0","0","","10.0","30.070866","1018.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T01:53:00Z","15.0","6.1","280","5","","10.0","30.079725","1019.1","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T02:53:00Z","12.8","6.1","290","4","","10.0","30.088583","1019.5","","VFR","0.9","","","","","","","","","",""
"KSEA","2019-04-21T03:53:00Z","11.7","5.6","0","0","","10.0","30.109253","1020.1","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T04:53:00Z","12.2","5.6","0","0","","10.0","30.129921","1020.8","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T05:53:00Z","11.1","5.6","0","0","","10.0","30.138779","1021.2","","VFR","1.7","15.6","10.6","","","","","","","",""
"KSEA","2019-04-21T06:53:00Z","8.9","5.6","160","5","","10.0","30.159449","1022.0","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T07:53:00Z","9.4","6.1","150","6","","10.0","30.171259","1022.4","","VFR","","","","15.6","8.3","","","","","",""
"KSEA","2019-04-21T08:53:00Z","9.4","6.1","190","4","","10.0","30.180119","1022.7","","VFR","1.5","","","","","","","","","",""
"KSEA","2019-04-21T09:53:00Z","8.3","6.1","180","3","","10.0","30.209646","1023.7","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T10:53:00Z","7.8","5.0","150","4","","10.0","30.230314","1024.3","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T11:00:00Z","7.8","5.6","180","3","","10.0","30.230314","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T11:05:00Z","7.2","5.6","170","4","","10.0","30.230314","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T11:53:00Z","8.9","6.1","190","4","","10.0","30.239174","1024.6","","MVFR","1.9","11.1","7.2","","","","","","","",""
"KSEA","2019-04-21T12:53:00Z","8.9","5.6","200","10","","10.0","30.259842","1025.2","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T13:53:00Z","8.9","6.1","200","6","","10.0","30.268702","1025.7","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T14:53:00Z","9.4","5.6","170","6","","10.0","30.280512","1026.1","","VFR","1.5","","","","","","","","","",""
"KSEA","2019-04-21T15:53:00Z","10.0","6.1","200","8","","10.0","30.31004","1026.9","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T15:57:00Z","10.0","5.6","200","10","","10.0","30.31004","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T16:53:00Z","11.1","5.6","180","9","","10.0","30.31004","1027.1","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T17:53:00Z","11.1","5.0","210","7","","10.0","30.318897","1027.4","","MVFR","1.3","11.7","8.9","","","","","","","",""
"KSEA","2019-04-21T18:53:00Z","12.2","6.1","200","5","","10.0","30.318897","1027.4","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T19:53:00Z","12.2","5.6","250","8","","10.0","30.318897","1027.4","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-21T20:47:00Z","13.0","6.0","240","6","","10.0","30.318897","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T20:53:00Z","13.9","5.6","190","10","","10.0","30.31004","1027.2","","VFR","-0.2","","","","","","","","","",""
"KSEA","2019-04-21T21:53:00Z","15.0","6.1","230","8","","10.0","30.31004","1027.2","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T22:53:00Z","15.0","5.6","250","8","","10.0","30.301182","1026.7","","VFR","","","","","","","","","","",""
"KSEA","2019-04-21T23:53:00Z","15.0","5.0","240","7","","10.0","30.28937","1026.4","","VFR","-0.7","15.6","11.1","","","","","","","",""
"KSEA","2019-04-22T00:53:00Z","15.0","5.0","240","6","","10.0","30.280512","1026.2","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T01:53:00Z","15.0","4.4","240","4","","10.0","30.280512","1026.0","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T02:53:00Z","13.9","4.4","250","7","","10.0","30.280512","1026.0","","VFR","-0.4","","","","","","","","","",""
"KSEA","2019-04-22T03:53:00Z","12.2","4.4","240","5","","10.0","30.301182","1026.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T04:53:00Z","11.1","4.4","260","6","","10.0","30.301182","1026.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T05:53:00Z","10.6","4.4","250","4","","10.0","30.301182","1026.8","","VFR","0.7","15.6","10.6","","","","","","","",""
"KSEA","2019-04-22T06:53:00Z","10.0","3.3","230","6","","10.0","30.31004","1027.0","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T07:53:00Z","8.9","3.3","150","5","","10.0","30.31004","1027.2","","VFR","","","","15.6","7.2","","","","","",""
"KSEA","2019-04-22T08:53:00Z","8.9","3.3","140","6","","10.0","30.301182","1026.8","","VFR","0.1","","","","","","","","","",""
"KSEA","2019-04-22T09:53:00Z","8.3","3.3","140","5","","10.0","30.280512","1026.2","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T10:53:00Z","7.8","3.9","130","5","","10.0","30.268702","1025.5","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T11:53:00Z","7.8","3.9","160","4","","10.0","30.259842","1025.4","","VFR","-1.4","10.6","7.2","","","","","","","",""
"KSEA","2019-04-22T12:53:00Z","8.3","4.4","240","3","","10.0","30.28937","1026.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T13:53:00Z","8.3","5.0","170","5","","10.0","30.28937","1026.3","-RA","VFR","","","","","","0.005","","","","",""
"KSEA","2019-04-22T14:53:00Z","8.3","5.0","140","5","","10.0","30.28937","1026.4","-RA","VFR","1.0","","","","","0.005","0.005","","","",""
"KSEA","2019-04-22T15:53:00Z","10.0","5.6","150","7","","10.0","30.268702","1025.5","","VFR","","","","","","0.005","","","","",""
"KSEA","2019-04-22T16:53:00Z","11.7","6.1","150","9","","10.0","30.250984","1024.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T17:53:00Z","14.4","6.7","200","8","","10.0","30.239174","1024.8","","VFR","-1.6","14.4","7.8","","","","","0.005","","",""
"KSEA","2019-04-22T18:53:00Z","12.8","6.1","190","8","","10.0","30.250984","1025.2","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T19:53:00Z","13.9","6.7","240","6","","10.0","30.259842","1025.3","","VFR","","","","","","","","","","",""
"KSEA","2019-04-22T20:53:00Z","12.2","5.6","260","11","","10.0","30.259842","1025.6","-RA","VFR","0.7","","","","","0.005","0.005","","","",""
"KSEA","2019-04-22T21:53:00Z","10.6","7.2","230","11","","10.0","30.268702","1025.8","-RA","VFR","","","","","","0.005","","","","",""
"KSEA","2019-04-22T22:53:00Z","10.0","8.3","190","7","","4.0","30.280512","1026.1","-RA BR","MVFR","","","","","","0.02","","","","",""
"KSEA","2019-04-22T23:53:00Z","10.0","8.3","160","5","","4.0","30.280512","1026.1","-RA BR","MVFR","0.4","15.0","10.0","","","0.03","","","","",""
"KSEA","2019-04-23T00:04:00Z","10.0","8.3","170","5","","6.0","30.280512","","-RA BR","MVFR","","","","","","0.01","","","","",""
"KSEA","2019-04-23T00:44:00Z","10.6","8.9","170","9","","6.0","30.268702","","-RA BR","IFR","","","","","","0.05","","","","",""
"KSEA","2019-04-23T00:53:00Z","10.6","8.9","150","8","","4.0","30.268702","1025.7","-RA BR","IFR","","","","","","0.06","","","","",""
"KSEA","2019-04-23T01:53:00Z","11.1","9.4","170","8","","10.0","30.250984","1025.1","-RA","IFR","","","","","","0.02","","","","",""
"KSEA","2019-04-23T02:23:00Z","11.1","9.4","170","8","","10.0","30.239174","","-RA","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-23T02:53:00Z","11.1","9.4","170","9","","9.0","30.221457","1024.2","","MVFR","-1.9","","","","","0.005","0.08","","","",""
"KSEA","2019-04-23T03:09:00Z","11.1","9.4","180","9","","8.0","30.221457","","-RA","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-23T03:53:00Z","11.1","9.4","180","8","","9.0","30.209646","1023.6","","MVFR","","","","","","0.005","","","","",""
"KSEA","2019-04-23T04:53:00Z","10.6","9.4","210","6","","10.0","30.209646","1023.5","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T04:59:00Z","10.6","9.4","220","8","","10.0","30.209646","","","IFR","","","","","","","","","","",""
"KSEA","2019-04-23T05:20:00Z","10.6","8.9","210","12","","9.0","30.200787","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T05:53:00Z","10.6","8.9","210","11","","10.0","30.200787","1023.3","","MVFR","-0.7","11.1","10.0","","","","","0.08","","",""
"KSEA","2019-04-23T06:53:00Z","10.6","8.9","200","12","","10.0","30.180119","1022.8","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T07:53:00Z","11.1","8.9","220","12","","10.0","30.188976","1023.0","","MVFR","","","","15.0","7.2","","","","","",""
"KSEA","2019-04-23T08:48:00Z","11.0","9.0","210","7","","10.0","30.180119","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T08:53:00Z","10.6","8.9","220","8","","10.0","30.188976","1022.9","","MVFR","-0.4","","","","","","","","","",""
"KSEA","2019-04-23T09:53:00Z","10.6","8.9","190","7","","10.0","30.180119","1022.9","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T10:53:00Z","10.6","8.9","190","7","","10.0","30.171259","1022.3","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T11:53:00Z","11.1","8.3","200","7","","10.0","30.171259","1022.5","","MVFR","-0.4","11.1","10.6","","","","","","0.13","",""
"KSEA","2019-04-23T12:53:00Z","11.1","8.9","210","9","","10.0","30.171259","1022.2","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T13:30:00Z","11.1","8.9","200","9","","10.0","30.171259","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T13:53:00Z","11.1","8.9","200","10","","10.0","30.171259","1022.1","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T14:39:00Z","11.7","8.9","200","11","","10.0","30.171259","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T14:53:00Z","11.7","9.4","210","11","","10.0","30.180119","1022.5","","MVFR","0.0","","","","","","","","","",""
"KSEA","2019-04-23T15:39:00Z","12.2","9.4","220","11","","10.0","30.180119","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T15:53:00Z","12.2","9.4","220","11","","10.0","30.180119","1022.6","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T16:48:00Z","13.0","10.0","190","10","","10.0","30.180119","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-23T16:53:00Z","13.3","10.0","200","12","","10.0","30.180119","1022.5","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-23T17:53:00Z","13.3","8.9","220","11","","10.0","30.188976","1023.0","","MVFR","0.5","13.9","10.6","","","","","","","",""
"KSEA","2019-04-23T18:31:00Z","13.9","8.9","200","11","","10.0","30.188976","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-23T18:53:00Z","14.4","9.4","190","12","","10.0","30.188976","1022.8","","VFR","","","","","","","","","","",""
"KSEA","2019-04-23T19:53:00Z","14.4","8.9","200","13","","10.0","30.180119","1022.8","","VFR","","","","","","","","","","",""
"KSEA","2019-04-23T20:53:00Z","15.0","8.3","230","10","","10.0","30.188976","1022.9","","VFR","-0.1","","","","","","","","","",""
"KSEA","2019-04-23T21:53:00Z","15.0","8.9","230","10","","10.0","30.188976","1023.0","","VFR","","","","","","","","","","",""
"KSEA","2019-04-23T22:53:00Z","15.0","7.8","270","5","","10.0","30.188976","1022.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-23T23:53:00Z","15.0","7.2","290","7","","10.0","30.188976","1022.9","","VFR","0.0","15.6","13.3","","","","","","","",""
"KSEA","2019-04-24T00:53:00Z","14.4","6.7","0","0","","10.0","30.188976","1022.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T01:53:00Z","13.3","5.6","20","9","","10.0","30.188976","1022.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T02:53:00Z","11.7","4.4","20","10","","10.0","30.188976","1023.1","","VFR","0.1","","","","","","","","","",""
"KSEA","2019-04-24T03:53:00Z","11.1","4.4","30","9","","10.0","30.209646","1023.6","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T04:53:00Z","10.6","4.4","40","8","","10.0","30.230314","1024.2","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T05:53:00Z","10.0","3.9","30","8","","10.0","30.239174","1024.7","","MVFR","1.6","15.6","10.0","","","","","","","",""
"KSEA","2019-04-24T06:53:00Z","10.0","3.9","20","8","","10.0","30.250984","1025.2","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T07:53:00Z","9.4","3.9","30","9","","10.0","30.268702","1025.6","","VFR","","","","15.6","9.4","","","","","",""
"KSEA","2019-04-24T08:53:00Z","9.4","3.9","40","9","","10.0","30.268702","1025.8","","VFR","1.1","","","","","","","","","",""
"KSEA","2019-04-24T09:53:00Z","8.9","3.3","70","5","","10.0","30.280512","1026.1","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T10:53:00Z","8.9","3.3","60","5","","10.0","30.28937","1026.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T11:11:00Z","8.9","3.3","60","5","","10.0","30.301182","","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T11:53:00Z","8.9","3.3","50","4","","10.0","30.31004","1027.0","","MVFR","1.2","10.0","8.9","","","","","","","",""
"KSEA","2019-04-24T12:53:00Z","8.9","3.3","80","5","","10.0","30.31004","1027.2","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T13:53:00Z","8.9","3.3","80","3","","10.0","30.33071","1027.6","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T14:53:00Z","8.9","4.4","250","3","","10.0","30.351377","1028.4","","MVFR","1.3","","","","","","","","","",""
"KSEA","2019-04-24T15:20:00Z","8.9","4.4","0","0","","10.0","30.351377","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T15:53:00Z","9.4","4.4","280","3","","10.0","30.360237","1028.8","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T16:53:00Z","10.0","4.4","0","0","","10.0","30.360237","1028.7","","MVFR","","","","","","","","","","",""
"KSEA","2019-04-24T17:38:00Z","10.6","5.0","0","4","","10.0","30.360237","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T17:53:00Z","10.6","5.0","0","5","","10.0","30.360237","1028.9","","VFR","0.5","11.1","8.3","","","","","","","",""
"KSEA","2019-04-24T18:53:00Z","11.7","5.0","0","4","","10.0","30.360237","1028.8","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T19:53:00Z","13.3","5.0","0","0","","10.0","30.351377","1028.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T20:53:00Z","14.4","5.0","320","9","","10.0","30.339567","1028.1","","VFR","-0.7","","","","","","","","","",""
"KSEA","2019-04-24T21:53:00Z","15.6","4.4","330","5","","10.0","30.33071","1027.8","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T22:53:00Z","15.6","3.3","320","10","","10.0","30.31004","1027.2","","VFR","","","","","","","","","","",""
"KSEA","2019-04-24T23:53:00Z","16.1","3.3","310","10","","10.0","30.301182","1026.8","","VFR","-1.3","16.1","10.6","","","","","","","",""
"KSEA","2019-04-25T00:53:00Z","15.6","2.2","350","4","","10.0","30.301182","1026.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T01:53:00Z","15.0","1.1","340","12","","10.0","30.28937","1026.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T02:53:00Z","13.3","1.1","340","11","","10.0","30.280512","1026.0","","VFR","-0.8","","","","","","","","","",""
"KSEA","2019-04-25T03:53:00Z","10.6","0.6","350","7","","10.0","30.280512","1026.3","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T04:53:00Z","11.1","1.7","20","10","","10.0","30.28937","1026.5","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T05:53:00Z","10.0","2.2","20","10","","10.0","30.280512","1026.2","","VFR","0.1","16.1","10.0","","","","","","","",""
"KSEA","2019-04-25T06:53:00Z","10.0","2.8","30","10","","10.0","30.268702","1025.7","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T07:53:00Z","9.4","2.2","40","9","","10.0","30.259842","1025.4","","VFR","","","","16.1","8.3","","","","","",""
"KSEA","2019-04-25T08:53:00Z","9.4","2.2","30","10","","10.0","30.250984","1025.1","","VFR","-1.0","","","","","","","","","",""
"KSEA","2019-04-25T09:53:00Z","8.3","2.2","30","8","","10.0","30.239174","1024.8","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T10:53:00Z","7.8","2.8","40","9","","10.0","30.239174","1024.5","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T11:53:00Z","7.2","2.8","30","11","","10.0","30.230314","1024.2","","VFR","-0.8","10.6","7.2","","","","","","","",""
"KSEA","2019-04-25T12:53:00Z","6.7","2.8","30","9","","10.0","30.221457","1024.0","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T13:53:00Z","7.2","3.3","10","8","","10.0","30.209646","1023.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T14:53:00Z","8.3","3.9","360","6","","10.0","30.209646","1023.7","","VFR","-0.5","","","","","","","","","",""
"KSEA","2019-04-25T15:53:00Z","9.4","3.9","20","8","","10.0","30.209646","1023.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T16:53:00Z","10.6","3.3","20","12","","10.0","30.188976","1022.9","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T17:53:00Z","12.2","4.4","20","8","","10.0","30.180119","1022.6","","VFR","-1.1","12.2","6.7","","","","","","","",""
"KSEA","2019-04-25T18:53:00Z","13.9","4.4","10","9","","10.0","30.159449","1022.1","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T19:53:00Z","13.9","5.6","360","9","","10.0","30.138779","1021.4","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T20:00:00Z","14.4","6.1","350","7","","10.0","30.138779","","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T20:53:00Z","15.6","6.1","350","9","","10.0","30.121063","1020.6","","VFR","-2.0","","","","","","","","","",""
"KSEA","2019-04-25T21:53:00Z","16.1","5.0","350","7","","10.0","30.109253","1020.1","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T22:53:00Z","16.1","6.1","350","9","","10.0","30.079725","1019.3","","VFR","","","","","","","","","","",""
"KSEA","2019-04-25T23:53:00Z","15.0","6.1","360","9","","10.0","30.070866","1019.0","","VFR","-1.6","16.7","12.2","","","","","","","",""
"KSEA","2019-04-26T00:53:00Z","14.4","5.6","340","10","","10.0","30.059055","1018.6","","VFR","","","","","","","","","","",""
"KSEA","2019-04-26T01:53:00Z","13.9","5.6","340","8","","10.0","30.050198","1018.3","","VFR","","","","","","","","","","",""
"KSEA","2019-04-26T02:53:00Z","12.2","5.0","330","7","","10.0","30.050198","1018.4","","VFR","-0.7","","","","","","","","","",""
